Date,Open,High,Low,Close,Volume
12/19/2017,961.03,963.01,951.25,951.42,228762452
12/18/2017,945.9,958.06,945.9,958.06,241411325
12/15/2017,933.63,939.57,932.96,935.16,239898247
12/14/2017,925.51,936.29,923.99,935.85,172032478
12/13/2017,932.05,932.48,922.97,924.4,157394803
12/12/2017,927.67,931.12,895.73,927.25,243244642
12/11/2017,930.17,936.93,917.45,917.45,193977856
12/8/2017,938.41,944.75,930.29,940.16,197622748
12/7/2017,950.23,954.24,932.68,938.65,196889263
12/6/2017,950.21,950.72,932.64,947.64,243461033
12/5/2017,972.28,974.8,953.3,953.3,265507567
12/4/2017,962.47,972.53,962.47,970.02,270002013
12/1/2017,952.76,960.33,952.76,960.33,227730582
11/30/2017,956.17,960.11,949.93,949.93,249604720
11/29/2017,943.46,952.14,940.4,952.14,229831667
11/28/2017,939.1,943.45,933.59,941.21,359519829
11/27/2017,933.38,947.06,931.29,938.61,252356742
11/24/2017,930.52,937.54,924.65,935.57,225727519
11/23/2017,938.31,943.15,927,933.7,223222616
11/22/2017,921.13,932.66,921.13,932.66,210142843
11/21/2017,907.51,929.89,907.51,918.3,230286758
11/20/2017,890.34,903.55,889.55,903.55,175971780
11/17/2017,893.99,898.11,886.86,890.69,188537818
11/16/2017,880.17,892.8,880.17,892.8,206497313
11/15/2017,877.65,884.83,876.6,882.59,200077759
11/14/2017,881.15,884.14,874.74,880.9,221727496
11/13/2017,871.7,879.34,871.7,879.34,283758606
11/10/2017,859.91,869.37,859.24,868.21,189390347
11/9/2017,862.38,864.2,858.16,860.4,164441874
11/8/2017,853.15,863.07,852.32,859.7,171679868
11/7/2017,850.2,854.6,847.88,850.33,584720782
11/6/2017,846.12,849.09,843.76,849.09,172295535
11/3/2017,833.16,843.73,831.58,843.73,203251641
11/2/2017,842.19,849.53,833.09,833.09,192772745
11/1/2017,838.75,842.88,838.01,842.71,172222142
10/31/2017,844.27,845.93,837.28,837.28,192054614
10/30/2017,842.92,849.3,842.92,845.2,197295339
10/27/2017,829.15,840.37,828.45,840.37,143365607
10/26/2017,829.94,834.67,823.92,830.11,187406978
10/25/2017,826.08,830.69,822.83,830.69,160167014
10/24/2017,818.08,825.24,814.92,825.24,180443389
10/23/2017,826.25,827.24,818.81,820.04,210654201
10/20/2017,827.93,833.57,826.84,826.84,196370319
10/19/2017,828.89,831.61,825.5,828.93,169347738
10/18/2017,829.43,831.15,826.72,827.72,198939166
10/17/2017,819.51,828.29,819.43,828.29,177221112
10/16/2017,821.54,823.85,819.43,819.43,168991513
10/13/2017,814.6,820.95,814.2,820.95,154124550
10/12/2017,814.43,818.44,813.72,815.87,149202176
10/11/2017,811.2,815.11,811.2,813.95,180697030
10/10/2017,808.43,810.65,806.3,810.65,144207773
10/9/2017,809.61,810.75,806.78,808.96,167582209
10/6/2017,805.7,808.13,803.81,807.8,132949625
10/5/2017,806.56,810.54,805.22,805.23,148454725
10/4/2017,797.39,805.66,797,805.66,118415347
10/3/2017,803.98,804.39,795.05,798,162274344
10/2/2017,805.29,808.09,801.7,802.23,119496788
9/29/2017,805.07,808.77,804.42,804.42,139478332
9/28/2017,803.1,810.35,803.1,804.82,192668321
9/27/2017,803.32,805.04,801.74,803.77,157399967
9/26/2017,806.4,806.84,801.66,805.35,171208475
9/25/2017,806.9,807.64,802.23,805.58,149148844
9/22/2017,805.15,808.16,803.94,807.13,176702056
9/21/2017,805.29,806.52,802.6,803.93,138747827
9/20/2017,806.88,807.51,803.33,805.86,150763708
9/19/2017,807.41,810.13,805.87,805.93,172848996
9/18/2017,808.51,809.39,805.37,807.87,173959943
9/15/2017,803.35,805.82,802.08,805.82,163947114
9/14/2017,803.34,807.29,803.23,806.32,162902332
9/13/2017,802.85,804.38,800.39,802.78,150276710
9/12/2017,795.53,801.01,794.88,799.94,153195978
9/11/2017,801.2,805.44,797.47,797.47,155943660
9/8/2017,797.98,802.9,797.82,801.2,132500179
9/7/2017,793.61,798.58,792.77,796.72,154505895
9/6/2017,792.16,793.82,788.89,793.55,155708926
9/5/2017,790.26,794.46,787.8,792.31,165409052
9/1/2017,784.42,789.19,784.18,788.73,146628188
8/31/2017,779.19,785.78,778.19,782.76,211651341
8/30/2017,774.31,778.65,773.85,778.65,203145417
8/29/2017,773.91,777.11,773.87,774.03,264845233
8/28/2017,771.81,777.26,770.51,777.26,258564573
8/25/2017,769.07,771.63,768.57,771.63,225178732
8/24/2017,766.48,771.65,764.64,769.77,219613054
8/23/2017,762.42,765.98,759.01,765.98,158564485
8/22/2017,768.2,768.44,760.3,761.26,154105690
8/21/2017,767.42,769.71,765.95,768.79,169697954
8/18/2017,762.82,770.79,762.46,768.97,196320715
8/17/2017,773.48,774.47,767.59,767.59,238329221
8/16/2017,771.1,773.57,766.8,773.57,169788083
8/15/2017,776.64,776.83,770.09,771.06,152537263
8/14/2017,770.65,776.42,770.65,776.17,185515403
8/11/2017,773.43,774.31,769.14,772.08,169866377
8/10/2017,769.58,776.77,769.58,773.43,190125850
8/9/2017,789.15,789.15,773.66,773.66,307857302
8/8/2017,795.8,796.62,789.84,791.57,228903823
8/7/2017,789.41,796.09,788.66,792.98,222641458
8/4/2017,789.46,790.12,786.09,788.68,202950213
8/3/2017,786.23,790.82,786.19,788.49,208918962
8/2/2017,783.45,788.97,779.81,786.23,218993125
8/1/2017,784.44,787.68,784.15,786.81,206360883
7/31/2017,777.54,783.58,776.72,783.55,267105707
7/28/2017,771.21,777.09,770.82,777.09,199878958
7/27/2017,773.21,774.97,770.3,771.5,202368741
7/26/2017,769.35,773.88,764.92,773.88,208321073
7/25/2017,757.43,767.27,757.35,767.27,180740853
7/24/2017,759.97,761.64,753.82,759.74,158865297
7/21/2017,768.9,770.43,761.86,761.86,179984194
7/20/2017,768.56,768.56,763.55,768.41,183490975
7/19/2017,771.33,774.12,770.18,771.3,236848923
7/18/2017,766.88,770.37,762.68,767.49,237790122
7/17/2017,777.7,778.3,766.47,768.91,254751305
7/14/2017,779.72,780.65,776.88,777.6,209252511
7/13/2017,777.12,778.3,773.85,778.3,200640252
7/12/2017,772.6,775.08,769.83,774.17,176533243
7/11/2017,766.56,769.36,761.57,769.36,225538046
7/10/2017,775.85,775.85,764.43,766.56,217174759
7/7/2017,783.73,783.81,775.73,775.73,261561831
7/6/2017,780.5,782.77,779.99,782.65,238453731
7/5/2017,775.85,778.32,773.81,778.32,216490110
7/4/2017,779.15,779.15,772.9,775.54,232642763
7/3/2017,777.2,780.01,775.53,778.88,195521050
6/30/2017,773.46,776.5,773.46,776.47,194379930
6/29/2017,771.26,773.08,769.89,771.75,211881940
6/28/2017,766.82,769.04,762.78,769.04,203561047
6/27/2017,773.15,773.4,767.19,767.51,235645231
6/26/2017,770.5,773.14,769.73,772.52,235113507
6/23/2017,765.66,769.01,763.64,769.01,254931839
6/22/2017,768.41,769.99,766.3,766.3,224839322
6/21/2017,765.71,767.83,758.9,767.41,248538146
6/20/2017,767.59,768.29,764.42,767.99,229106939
6/19/2017,763.75,766.83,762.33,766.83,199976892
6/16/2017,761.75,762.43,759.98,761.24,221694151
6/15/2017,760.38,762.98,758.17,760.57,193284263
6/14/2017,758.26,761.7,756.82,760.77,206341445
6/13/2017,751.09,756.89,750.1,756.89,204171827
6/12/2017,751.33,753.41,749,751.09,184321765
6/9/2017,749.46,752.01,749.04,749.72,178515774
6/8/2017,751.7,751.96,748.91,750.13,262702460
6/7/2017,752.75,754.92,751.65,753.46,211213333
6/6/2017,743.99,751.31,743.99,751.31,185359690
6/5/2017,739.13,745.14,738.35,743.49,218608758
6/2/2017,741.48,742.11,736.09,738.81,184549265
6/1/2017,739.45,742.23,738.71,741.8,152238536
5/31/2017,738.91,741.93,735.39,737.82,214222199
5/30/2017,747.07,747.43,738.21,738.21,261217828
5/29/2017,746.08,748.06,745.31,746.25,252309473
5/26/2017,741.4,743.46,740.6,743.41,193181996
5/25/2017,744.24,746.48,740.89,741.91,205884929
5/24/2017,739.91,744.27,737.3,742.74,225258823
5/23/2017,744.32,746.18,740.28,740.93,266857107
5/22/2017,738.68,746.87,738.68,744.1,272755552
5/19/2017,727.61,733.82,726.79,733.82,211585050
5/18/2017,727.2,729,723.8,726.99,219680352
5/17/2017,724.01,728.01,722.81,727.2,206669886
5/16/2017,725.84,727.86,725.03,725.03,294207007
5/15/2017,725.25,726.19,723.18,725.35,240887477
5/12/2017,724.63,726.4,724.41,725.37,188849967
5/11/2017,724.84,726.82,723.39,724.99,223038643
5/10/2017,721.94,727.52,721.81,724.31,228173248
5/9/2017,718.86,722.11,716.95,722.11,224897438
5/8/2017,720.61,720.61,717.98,718.86,232456433
5/5/2017,720.39,721.65,719.86,720,194379481
5/4/2017,717.98,723.22,717.98,722.02,215831814
5/3/2017,718.7,719.54,716.66,719.54,229584311
4/28/2017,715.9,718.54,713.83,717.73,190640655
4/27/2017,711.74,716.53,711.38,716.53,187184765
4/26/2017,706.36,710.04,706.32,710.04,142344445
4/25/2017,709,709.81,706.04,707.58,137231867
4/24/2017,711.6,712.77,709.39,709.39,154884037
4/21/2017,712.77,715.08,711.08,712.41,202266897
4/20/2017,716.76,716.76,712.66,712.66,137639355
4/19/2017,714.87,716.77,714.02,716.77,151574009
4/18/2017,708.64,714.93,705.55,714.93,178132489
4/17/2017,718.93,721.78,710.83,710.83,170258903
4/14/2017,722.47,722.96,714.13,718.45,195282611
4/13/2017,725.54,727.34,723.88,724.35,190432888
4/12/2017,731.62,732.87,724.48,725.58,249510940
4/11/2017,730.15,732.24,730.15,731.33,210265624
4/10/2017,728.71,730.9,727.77,729.87,152414747
4/7/2017,721.85,727.95,720.28,727.95,229962530
4/5/2017,724.89,726.03,722.49,723.22,217976918
4/4/2017,723.7,724.67,722.79,724.14,214301802
4/3/2017,723.02,724.37,721.58,722.38,183073453
3/31/2017,725.97,726.67,722.31,722.31,213141818
3/30/2017,721.87,725.91,721.87,723.86,195789698
3/29/2017,719.08,721.92,718.37,720.47,193990672
3/28/2017,724.37,725,718.66,719.26,221918328
3/27/2017,723.23,725.57,721.41,723.52,233185649
3/24/2017,719.56,724.36,719.56,722.14,214780497
3/23/2017,712.61,719.56,712.61,719.56,192345235
3/22/2017,715.78,720.68,712.94,712.94,268995063
3/21/2017,717.03,718.8,714.78,716.18,231633536
3/20/2017,711.44,717.54,711.44,715.07,175284699
3/17/2017,715.82,717.1,710.54,710.54,253197089
3/16/2017,712.56,715.03,710.66,714.92,179085882
3/15/2017,715.63,716.49,713.14,713.14,139564828
3/14/2017,709.9,716.49,709.29,714.71,134823645
3/13/2017,711.93,712.63,707.63,710.17,146590883
3/10/2017,715.85,716.81,712.21,712.21,197426373
3/9/2017,715.86,718.23,714.96,715.8,195410177
3/8/2017,715.04,718.78,713.89,716.6,175657441
3/7/2017,716.46,716.95,714.27,716.54,195684378
3/6/2017,714.61,718.04,714.01,716.29,172198885
3/3/2017,708.23,712.62,705.83,712.62,170915743
3/2/2017,712.68,713.53,707.51,707.51,176447267
3/1/2017,710.7,712.49,705.79,709.52,222197276
2/28/2017,718.24,719.14,710.79,710.79,192324399
2/27/2017,711.7,718.37,711.7,717.44,182508066
2/24/2017,716.35,717.94,713.7,714.47,232798335
2/23/2017,717.49,719.58,712.36,716.87,228277823
2/22/2017,717.77,719.09,715.36,717.24,231763737
2/21/2017,711.49,718.06,711.49,716.55,210808072
2/20/2017,705.72,711.4,704.41,710.59,199902272
2/17/2017,709.52,710.21,705.84,707.83,166177008
2/16/2017,712.61,717.57,709.35,709.35,198421511
2/15/2017,706.84,711.73,706.84,711.57,169004218
2/14/2017,706.41,707.32,703.85,706.26,175123269
2/13/2017,704.61,706.47,703.58,705.9,161214769
2/10/2017,701.15,704.08,701.15,703.78,138324474
2/9/2017,700.93,702.64,700.21,700.65,147545410
2/8/2017,702.67,702.77,700.47,702.04,156108048
2/7/2017,699.99,703.3,698.99,701.91,158638764
2/6/2017,702.02,702.02,696.92,700.04,126959180
2/3/2017,704.69,708.1,700.09,700.35,124669417
2/2/2017,699.8,703.2,697.71,703.18,86423220
1/25/2017,693.07,697.28,691.19,697.28,98347975
1/24/2017,687.08,692.75,687.08,691.36,98368423
1/23/2017,687.83,689.47,686.46,687.15,87805563
1/20/2017,684.05,688.42,684.05,686.26,90685549
1/19/2017,683.02,684.19,680.8,682.31,89194329
1/18/2017,683.74,688.07,683.28,683.28,101056273
1/17/2017,678.83,684.73,678.83,684.71,108970890
1/16/2017,684.62,684.82,677.85,677.94,89571722
1/13/2017,686.58,688.62,685.06,685.06,94952830
1/12/2017,688.71,688.99,685.59,686.96,112444195
1/11/2017,680.85,687.16,680.85,687.16,108707601
1/10/2017,682.77,683.02,680.76,681.07,87802449
1/9/2017,681.74,684.88,681.74,682.57,101402229
1/6/2017,675.35,683.76,675.22,679.8,127413699
1/5/2017,674.82,675.92,673.31,675.81,102173838
1/4/2017,672.58,675.93,672.21,674.7,110033678
1/3/2017,665.92,672.34,665.43,672.01,84661275
12/30/2016,664.17,665.49,663.39,664.87,121554068
12/29/2016,666.43,666.43,663.95,664.72,116503543
12/28/2016,665.9,666.64,661.8,663.5,118802856
12/27/2016,662.66,665.5,661.41,663.86,160244177
12/26/2016,665.67,665.73,662.09,662.45,114879058
12/23/2016,663.75,664.37,659.18,664.37,114626886
12/22/2016,669.01,669.95,663.7,664.15,94912514
12/21/2016,662.36,667.06,657.4,666.94,130132517
12/20/2016,673.93,674.28,662.66,662.66,100035571
12/19/2016,673.98,679.9,673.88,674.33,124372729
12/16/2016,670.43,675.19,668.3,675.16,177177716
12/15/2016,668.07,668.07,664.08,665.92,126549739
12/14/2016,657.39,665.14,657.39,665.14,212095924
12/13/2016,662.27,663.54,654.34,654.66,135077811
12/12/2016,663.7,664.67,658.84,659.7,111503595
12/9/2016,659.46,664.46,659.46,663.07,119362123
12/8/2016,655.48,660.72,655.48,658.89,135115234
12/7/2016,648.63,654.13,647.33,653.53,130471689
12/6/2016,660.68,660.77,648.37,651.49,126596028
12/5/2016,663.06,663.87,658.11,660.21,157006278
12/2/2016,667.02,667.39,662.09,665.14,135983005
12/1/2016,670.75,670.81,666.54,666.54,127426088
11/30/2016,658.44,665.78,654.99,665.07,155535385
11/29/2016,665.11,667.79,658.26,658.26,117030471
11/28/2016,672.38,673.18,660.96,665.29,107425275
11/25/2016,678.47,678.87,671.48,675.87,115873882
11/24/2016,683.61,683.61,676.39,678.18,125298469
11/23/2016,681.17,684.12,679.81,683.16,116629346
11/22/2016,675.23,681.91,675.23,681.91,113014531
11/21/2016,673.2,675.04,671.65,674.29,103604608
11/18/2016,673.82,675.15,669.18,673.25,104889159
11/17/2016,674.5,676.48,673.13,674.57,128545515
11/16/2016,674.85,676.9,673.95,674.6,111235257
11/15/2016,673.75,675.73,671.55,674.26,117997072
11/14/2016,677.13,679.96,672.45,673.05,121618891
11/11/2016,678.38,679.56,676.73,679.2,115746795
11/10/2016,675.36,678.57,675.18,678.17,119982716
11/9/2016,675.57,675.57,656.68,670.26,148002755
11/8/2016,675.82,677.91,674.33,676.46,96711763
11/7/2016,667.12,674.36,666.61,674.14,102951746
11/4/2016,666.93,668.99,665.08,666.73,87224452
11/3/2016,668.66,668.66,661.86,667.63,128263281
11/2/2016,675.68,678.14,671.4,671.4,142390107
11/1/2016,675.13,676.6,672.33,676.6,118657708
10/31/2016,682.11,683.34,675.8,675.8,130146695
10/28/2016,676.74,682.25,675.85,682.25,117262452
10/27/2016,672.81,676.9,671.61,676.9,91029134
10/26/2016,676.18,676.18,670.8,673.61,102375848
10/25/2016,676.29,677.47,670.6,676.18,127870459
10/24/2016,683.14,684.51,677.89,678.02,125471958
10/21/2016,685.77,687.54,683.76,684.83,136021849
10/20/2016,690.45,690.86,685.63,686.39,121092926
10/19/2016,683.83,689.88,683.25,688.89,149347013
10/18/2016,680.44,682.99,678.13,682.02,132556946
10/17/2016,687.18,687.94,680.95,680.95,113706862
10/14/2016,685.06,690.62,684.78,687,164677030
10/13/2016,680.73,685.23,678.79,685.23,125235595
10/12/2016,683.88,686.18,681.12,682.45,120752695
10/11/2016,677.63,682.36,669.2,682.36,148016135
10/10/2016,684.05,684.46,674.19,674.19,139489963
10/7/2016,689.51,690.19,680.26,683.95,140056120
10/6/2016,687.04,690.93,687.04,687.32,150660971
10/5/2016,686.41,689.5,685.48,687.04,116965594
10/4/2016,682.82,689.17,680.24,684.2,123103077
10/3/2016,687.68,688.42,681.99,683.05,121373564
9/30/2016,688.55,689.12,684.62,685.73,115737606
9/29/2016,689.82,692.17,685.91,688.55,115920966
9/28/2016,684.99,687.94,682.98,686.72,128176296
9/27/2016,676.61,684.89,676.24,684.89,130570028
9/26/2016,673.21,677.04,671.51,677.04,162242504
9/23/2016,670.73,674.09,670.3,674.09,176039748
9/22/2016,668.48,675.36,668.48,671.38,144396670
9/21/2016,663.12,668.83,662.79,668.48,158846286
9/20/2016,656.2,663.37,653.28,663.37,118443376
9/19/2016,651.31,658.35,651.31,657.89,107313289
9/16/2016,654.68,657.53,651.31,651.31,206937884
9/15/2016,657.46,660.32,654.84,656.18,112721637
9/14/2016,658.16,661.82,656.64,656.64,96405371
9/13/2016,658.61,661.74,654.95,659.72,87742729
9/12/2016,665.77,666.04,655.55,659.76,101334675
9/9/2016,669.24,672.39,666.88,666.88,106069911
9/8/2016,661.89,668.2,660.54,666.07,124555726
9/7/2016,663.05,663.68,656.22,661.28,106478655
9/6/2016,666.38,668.4,663.9,663.9,108988687
9/5/2016,669.3,670.08,660.31,664.55,110452165
9/1/2016,674.19,674.72,664.77,669.19,102236975
8/31/2016,673.1,676.26,671.39,674.63,115731530
8/30/2016,667.96,672.67,666.33,672.67,96553445
8/29/2016,670.71,679.62,669.44,669.44,114887828
8/26/2016,662.9,668.84,662.9,667.75,116441362
8/25/2016,660.77,660.77,656.49,658.5,116130990
8/24/2016,660.95,665.43,659.7,660.77,103852017
8/23/2016,653.58,659.16,652.88,659.16,109076919
8/22/2016,662.87,664.95,657.68,657.68,116313401
8/19/2016,664.09,666.93,659.64,662.28,109696013
8/18/2016,663.56,665.94,656.35,660.65,131630610
8/17/2016,659.46,660.76,657.06,660.51,123972737
8/16/2016,659.47,662.13,656.83,658.11,160323174
8/15/2016,654.06,659.47,653.64,659.47,117957041
8/12/2016,665.14,668.52,652.67,655.71,125031135
8/11/2016,649.27,660.24,648.31,660.24,140932553
8/10/2016,637.21,648.48,637.21,648.33,120826260
8/9/2016,629.66,637.34,629.66,637.34,98867142
8/8/2016,627.39,629.91,622.14,629.46,90026903
8/5/2016,629.69,630.18,622.49,627.39,125577237
8/4/2016,633.74,641.02,631.94,631.94,112054475
8/3/2016,632.98,634.75,627.66,631.61,94952845
8/2/2016,643.2,643.2,633.33,636.05,176389415
8/1/2016,655.38,655.38,646.02,648.38,92786858
7/29/2016,654.19,657.88,650.98,652.23,120007853
7/28/2016,655.81,657.2,649.86,657.14,122995228
7/27/2016,647.98,656.11,647.74,656.11,127212901
7/26/2016,648.58,651.93,642.91,648.59,106200466
7/25/2016,651.33,654.17,646.04,649.3,97521070
7/22/2016,657.15,658.06,640.26,649.87,151762705
7/21/2016,662.72,665.9,656.03,659.57,112376924
7/20/2016,667.86,667.86,660.26,660.26,129409012
7/19/2016,675.89,677.35,660.09,667.76,139586806
7/18/2016,664.12,673.5,662.25,673.5,131475169
7/15/2016,666.69,670.18,661.47,664.56,131134987
7/14/2016,675.66,681.75,666.69,666.69,160109344
7/13/2016,662.04,676.06,662.04,675.12,159936454
7/12/2016,652.81,658.9,649.86,658.9,175613469
7/11/2016,658.92,664.89,648.77,652.26,162216721
7/8/2016,661.07,665.53,655.91,658.68,143999302
7/7/2016,652.49,661.12,652.13,661.12,137255422
7/6/2016,646.8,652.36,644.07,649.46,136952723
7/5/2016,650.47,658.45,647.52,650.88,149329425
7/4/2016,643.11,647.96,641.96,647.96,137074190
7/1/2016,632.26,643.55,632.26,640.3,126003431
6/30/2016,633.17,637.46,631.74,632.26,106172826
6/29/2016,623.56,631.25,623.56,630.12,122306893
6/28/2016,617.68,624.85,617.65,622.2,89276686
6/27/2016,616.19,621.27,608.26,621.27,107961271
6/24/2016,631.77,631.77,597.68,620.77,270167693
6/23/2016,626.47,632.6,626.47,632.27,117110964
6/22/2016,628.77,629.95,625.81,626.41,107956447
6/21/2016,629.03,631.96,628,628,127747245
6/20/2016,622.04,626.46,620.41,626.46,115099126
6/17/2016,622.92,624.59,618.16,619.25,148648035
6/16/2016,627.38,630.21,625.11,625.11,122411121
6/15/2016,624.63,628.75,621.76,627.02,130313982
6/14/2016,621.63,626.4,619.13,625.43,99800986
6/13/2016,626.26,627.36,621.4,623.58,127060195
6/10/2016,629.95,633.47,628.56,629.84,134279311
6/9/2016,628.4,631.26,626.27,631.26,119510866
6/8/2016,626.84,632.68,626.29,627.87,139311446
6/7/2016,622.4,624.69,620.05,624.65,115267692
6/6/2016,621.09,624.55,616.98,620.05,133233686
6/3/2016,623.21,625.19,621.62,621.88,124293886
6/2/2016,619.19,624.52,618.38,623.37,126638198
6/1/2016,618.18,620.24,616.33,619.86,113214434
5/31/2016,616.22,621.14,614.68,618.44,121509400
5/30/2016,609.98,615.52,608.46,614.5,111118746
5/27/2016,604.36,609.94,603.23,608.11,102555613
5/26/2016,611.88,613.37,604.34,604.34,116593590
5/25/2016,613.96,616.38,611.89,611.89,139392931
5/24/2016,612.23,613.14,608.15,611.62,115554356
5/23/2016,616.11,616.83,610.45,611.03,99916411
5/20/2016,620.72,622.48,614.41,614.81,138837461
5/19/2016,621.83,623.68,618.13,619.2,141468684
5/18/2016,625.53,627.81,621.79,622.45,135286732
5/17/2016,620.54,626.12,618.67,624.75,126844685
5/16/2016,610.13,616.17,608.49,615.78,109336428
5/13/2016,612.32,615.3,608.04,610.82,110628260
5/12/2016,615.55,617.56,612.12,612.12,93535957
5/11/2016,606.6,614.06,606.06,614.06,162836854
5/10/2016,600.35,605.46,597.74,605.05,143695060
5/9/2016,610.92,612.97,603.85,603.85,145393793
5/6/2016,602.4,608.94,602.17,606.52,120426242
5/5/2016,600.66,605.21,600.5,601.51,134807029
5/4/2016,595.95,603.08,592.43,599.07,143701125
4/29/2016,591.2,599.71,591.2,598.37,124902889
4/28/2016,594.98,597.28,589.97,591.67,101200825
4/27/2016,601.79,601.79,591.35,593.96,149048248
4/26/2016,590.99,598.48,590.19,598.48,176652609
4/25/2016,597.91,601.61,591.58,591.58,161640502
4/22/2016,574.57,592.48,574.57,592.48,140754879
4/21/2016,571.19,577.41,570.71,575.73,104751900
4/20/2016,569.8,571.71,565.3,568.03,116427685
4/19/2016,578.32,578.44,568.28,568.28,138459788
4/15/2016,581.54,586.36,579.86,579.86,124267616
4/14/2016,575.69,584.81,575.69,579.49,122500701
4/13/2016,580.77,582.81,575.65,578.02,140037692
4/12/2016,580.9,582.97,577.17,579.84,165747147
4/11/2016,575.11,581.88,575.01,579.27,143194089
4/8/2016,571.21,574.46,569.09,572.34,122410615
4/7/2016,570.72,572.56,567.01,571.6,123544105
4/6/2016,561.94,567.79,560.63,567.79,120888692
4/5/2016,555.98,560.32,555.15,560.32,140380762
4/4/2016,557.56,560.92,554.3,555.82,118847850
4/1/2016,560.64,562.73,557.96,558.43,131420385
3/31/2016,569.04,570.94,561.22,561.22,172525592
3/30/2016,566.08,571.89,565.55,569.91,135457967
3/29/2016,575.63,576.07,568.28,568.28,165096704
3/28/2016,573.69,576,571.58,575.72,127859664
3/25/2016,569.48,572.48,564.88,572.08,159135772
3/24/2016,573.93,577.21,570.66,570.66,166986913
3/23/2016,570.74,575.22,570.39,574.71,142817620
3/22/2016,572.27,573.8,567.8,570.91,132091826
3/21/2016,577.65,580.83,572.27,572.27,163803278
3/18/2016,579.95,580.81,575.44,575.82,226162585
3/17/2016,581.55,583.53,579.26,579.26,165826389
3/16/2016,573.88,577.96,573.37,577.07,148928132
3/15/2016,577.98,578.96,572.59,574.04,163937509
3/14/2016,579.61,579.84,576.26,577.98,175478402
3/11/2016,576.12,580.93,574.81,577.26,146761681
3/10/2016,574.07,575.91,571.52,575.91,146190997
3/9/2016,573.47,576.32,571.48,571.71,125151264
3/8/2016,576.75,579.87,574.53,574.71,149051130
3/7/2016,575.76,580.95,575.39,576.2,158921649
3/4/2016,570.18,576.02,568.83,573.65,142762839
3/3/2016,573.06,573.88,569.39,570.39,132208151
3/2/2016,564.85,570.18,562.97,570.18,144882879
3/1/2016,560.03,565.65,560.03,561.56,141418360
2/29/2016,565.61,566.31,559.37,559.37,129709130
2/26/2016,565.61,566.8,562.39,566.11,106608060
2/25/2016,571.15,573.63,562.82,562.82,151424152
2/24/2016,559.48,569.7,557.77,568.04,160236400
2/23/2016,564.75,567.58,561.09,561.28,159711325
2/22/2016,555.31,561.44,555.31,560.71,152960690
2/19/2016,552.37,555.16,551.38,554.03,185583566
2/18/2016,550.51,555.05,549.16,552.49,126034129
2/17/2016,551.38,552.38,547.05,547.05,131155927
2/16/2016,545.72,548.89,545.72,548.05,108042955
2/15/2016,540.13,544.59,537.81,543.79,68697819
2/5/2016,540.64,545.54,540.64,544.75,61850624
2/4/2016,542.91,545.17,541.66,542.15,67891131
2/3/2016,531.11,539.07,530.23,539.07,87346741
2/2/2016,537.71,542.26,535.38,536.45,93183702
2/1/2016,545.27,548.58,540.56,540.56,107294633
1/29/2016,539.96,545.71,537.51,545.25,122861408
1/28/2016,542.01,544.73,538.59,539.47,113207754
1/27/2016,541.18,543.88,540.03,542.69,124968204
1/26/2016,534.06,542.98,531.27,537.73,142005584
1/25/2016,522.24,542.36,522.24,542.35,164266326
1/22/2016,521.88,525.83,513.82,522.24,169036178
1/21/2016,529.44,531.21,520.74,521.88,152779535
1/20/2016,532.81,536.57,529.42,529.44,128321460
1/19/2016,525.65,535.77,525.65,535.77,125998178
1/18/2016,532.54,532.54,518.16,526.37,164097973
1/15/2016,554.35,556.55,543.04,543.04,130432563
1/14/2016,555.88,556.62,550.6,553.03,149697798
1/13/2016,565.21,566.02,560.37,560.37,134299615
1/12/2016,557.36,564.26,557.36,564.26,118608238
1/11/2016,559.05,563.04,557.51,557.87,106073034
1/8/2016,562.62,563.17,556.36,560.05,143161365
1/7/2016,570.62,570.94,561.09,565.36,147862540
1/6/2016,569.5,574.57,569.5,574.57,95936556
1/5/2016,571.66,575.4,569.26,569.94,104095708
1/4/2016,579.03,579.97,573.15,574.41,108481084
12/31/2015,579.12,580.82,575.73,579.03,134367863
12/30/2015,576.5,579.45,575.71,579.45,90049368
12/29/2015,569.4,576.29,566.49,576.29,114622775
12/28/2015,570.57,572.92,569.4,569.9,134304228
12/25/2015,566.6,570.49,566.6,567.67,109168356
12/24/2015,566.65,567.8,565.62,566.17,71904872
12/23/2015,564.93,568.16,562.3,564.27,90227233
12/22/2015,567.88,570.86,565.48,566.35,84511293
12/21/2015,570.45,571.28,565.35,566.9,125675462
12/18/2015,574.66,578,568.18,568.18,211301975
12/17/2015,572.55,579.18,572.55,577.11,90780725
12/16/2015,570.36,575.54,570.36,572.55,114455822
12/15/2015,563.3,568.74,563.3,568,119807349
12/14/2015,564.14,566.28,560.99,562.22,116299891
12/11/2015,560.99,567.13,559.73,563.43,99446395
12/10/2015,564.86,567.62,561.04,561.04,113098598
12/9/2015,575.08,576.63,565.2,565.2,107435090
12/8/2015,561,574.15,556.92,574.15,112952020
12/7/2015,570.12,571.2,563.41,563.62,78317859
12/4/2015,574,574.69,567.95,571.62,87330210
12/3/2015,574.04,576.84,573.2,574.38,128295018
12/2/2015,571.01,577.03,571.01,574.42,104139721
12/1/2015,573.39,577.58,570.41,570.41,116017846
11/30/2015,581.39,581.65,571.12,573.2,132937400
11/27/2015,589.09,591.84,582.86,582.86,142236204
11/26/2015,593.12,594.67,590.39,590.4,157756736
